"LANDING_YEAR","AGENCY_CODE","MANAGEMENT_GROUP_CODE","COMPLEX","PACFIN_SPECIES_COMMON_NAME","PACFIN_SPECIES_CODE","JAN_LANDED_WEIGHT_MTONS","JAN_LANDED_WEIGHT_PPP","JAN_EXVESSEL_REVENUE","JAN_CONFIDENTIAL_FLAG","FEB_LANDED_WEIGHT_MTONS","FEB_LANDED_WEIGHT_PPP","FEB_EXVESSEL_REVENUE","FEB_CONFIDENTIAL_FLAG","MAR_LANDED_WEIGHT_MTONS","MAR_LANDED_WEIGHT_PPP","MAR_EXVESSEL_REVENUE","MAR_CONFIDENTIAL_FLAG","APR_LANDED_WEIGHT_MTONS","APR_LANDED_WEIGHT_PPP","APR_EXVESSEL_REVENUE","APR_CONFIDENTIAL_FLAG","MAY_LANDED_WEIGHT_MTONS","MAY_LANDED_WEIGHT_PPP","MAY_EXVESSEL_REVENUE","MAY_CONFIDENTIAL_FLAG","JUN_LANDED_WEIGHT_MTONS","JUN_LANDED_WEIGHT_PPP","JUN_EXVESSEL_REVENUE","JUN_CONFIDENTIAL_FLAG","JUL_LANDED_WEIGHT_MTONS","JUL_LANDED_WEIGHT_PPP","JUL_EXVESSEL_REVENUE","JUL_CONFIDENTIAL_FLAG","AUG_LANDED_WEIGHT_MTONS","AUG_LANDED_WEIGHT_PPP","AUG_EXVESSEL_REVENUE","AUG_CONFIDENTIAL_FLAG","SEP_LANDED_WEIGHT_MTONS","SEP_LANDED_WEIGHT_PPP","SEP_EXVESSEL_REVENUE","SEP_CONFIDENTIAL_FLAG","OCT_LANDED_WEIGHT_MTONS","OCT_LANDED_WEIGHT_PPP","OCT_EXVESSEL_REVENUE","OCT_CONFIDENTIAL_FLAG","NOV_LANDED_WEIGHT_MTONS","NOV_LANDED_WEIGHT_PPP","NOV_EXVESSEL_REVENUE","NOV_CONFIDENTIAL_FLAG","DEC_LANDED_WEIGHT_MTONS","DEC_LANDED_WEIGHT_PPP","DEC_EXVESSEL_REVENUE","DEC_CONFIDENTIAL_FLAG","TOTAL_LANDED_WEIGHT_MTONS","TOTAL_LANDED_WEIGHT_PPP","TOTAL_EXVESSEL_REVENUE","TOTAL_CONFIDENTIAL_FLAG"
"2013","C","OTHR","....","UNSP. SCULPIN","SCLP",.1,4.05,563,"",0,4.52,371,"",.1,3.25,403,"",.1,1.38,177,"",,,,"*",,,,"*",,,,"*",.2,2.03,677,"",.4,2.02,1577,"",.4,2,1871,"",.3,2.58,1875,"",.1,3.33,994,"",1.7,,8508,"*"
"2013","C","OTHR","....","UNSP. SHAD","SHAD",,,,"",,,,"",,,,"",,,,"*",.7,1.35,1985,"",.3,1.58,891,"",.3,1.18,892,"",,,,"*",.9,1.26,2566,"",,,,"*",,,,"*",,,,"*",2.2,,6334,"*"
"2013","C","OTHR","....","NOM. CALIFORNIA SHEEPHEAD","SHP1",2.4,4.31,22953,"",2.2,5,24224,"",,,,"*",,,,"",4.5,4.8,47805,"",3.6,5.05,40603,"",4.1,5.05,46098,"",3,5.14,34364,"",1,5.04,11215,"",2.1,5.02,23432,"",2.1,4.71,21608,"",2.4,4.67,24302,"",27.4,,296604,"*"
"2013","C","OTHR","....","CALIFORNIA SHEEPHEAD","SHPD",.1,3.57,707,"",,,,"*",,,,"",,,,"",,,,"*",,,,"*",,,,"*",,,,"*",,,,"*",.1,2.33,420,"",.1,2.61,518,"",,,,"*",.3,,1645,"*"
"2013","C","OTHR","....","UNSP. SMELT","SMLT",,,,"*",,,,"*",,,,"*",,,,"*",40.3,.56,49424,"",,,,"*",25.6,.56,31282,"",12.3,.54,14557,"",,,,"*",,,,"*",2.6,.27,1500,"",,,,"",80.8,,96763,"*"
"2013","C","OTHR","....","UNSP. SQUID","SQID",,,,"*",,,,"*",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"*",,,,"",,,,"",.1,.61,163,"",.1,,163,"*"
"2013","C","OTHR","....","SURFPERCH SPP.","SRFP",1.6,3.63,12609,"",1.2,3.58,9483,"",1.3,3.7,10496,"",1.4,2.82,8607,"",,,,"*",0,.24,15,"",0,.51,42,"",1.9,1.6,6623,"",1,1.72,3749,"",.6,2.52,3257,"",1.4,3.23,10217,"",1.3,3.89,10740,"",11.7,,75838,"*"
"2013","C","OTHR","....","PACIFIC TOMCOD","TCOD",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"*",,,,"*",,,,"",,,,"",,,,"",,,,"",,,,"",0,,0,"*"
"2013","C","OTHR","....","UNSP. HAGFISH","UHAG",61.7,.72,97823,"",44.3,.8,78553,"",63.9,.81,113490,"",35.4,.93,72702,"",31.6,.88,61154,"",43.4,.85,81028,"",42.5,.85,79636,"",92.7,.71,145440,"",29.2,.82,52601,"",63,.75,103925,"",60.1,.86,113312,"",45.5,.79,78949,"",613.3,,1078613,""
"2013","C","OTHR","....","UNSP. SHARK","USRK",.2,.77,289,"",,,,"*",,,,"*",,,,"*",.2,.51,187,"",,,,"*",,,,"*",,,,"",,,,"*",,,,"*",.1,.58,133,"",.3,.67,372,"",.8,,981,"*"
"2013","C","OTHR","....","WHITE CROAKER","WCRK",.1,.64,135,"",.1,.95,158,"",.3,.58,344,"",.2,.63,302,"",.3,.65,429,"",.1,.82,182,"",.1,.65,78,"",0,.53,47,"",.4,.51,474,"",.5,.57,640,"",.7,.55,803,"",,,,"*",2.8,,3592,"*"
"2013","C","OTHR","....","WOLF EEL","WEEL",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"*",,,,"",,,,"",,,,"",0,,0,"*"
"2013","C","OTHR","....","WAHOO","WHOO",,,,"",,,,"*",,,,"*",,,,"",,,,"*",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",0,,0,"*"
"2013","C","OTHR","....","YELLOWTAIL","YLTL",,,,"*",,,,"*",.2,3.02,1218,"",,,,"*",.3,2.1,1378,"",3,2.98,19881,"",3,1.68,11070,"",1.3,2.08,5791,"",1.4,1.69,5057,"",.4,2.42,2307,"",,,,"*",.1,2.18,358,"",9.7,,47060,"*"
"2013","C","OTHR","BASS","GIANT SEA BASS","GBAS",.1,3.91,974,"",.1,4.5,544,"",,,,"*",0,2.55,188,"",,,,"*",.2,1.81,812,"",,,,"*",,,,"",,,,"*",,,,"*",,,,"*",,,,"*",.4,,2518,"*"
"2013","C","OTHR","BASS","OTHER BASS","OBAS",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"*",,,,"",0,,0,"*"
"2013","C","OTHR","BASS","WHITE SEABASS","WBAS",15.9,4.88,170659,"",3.3,4.67,34332,"",3.2,5.07,35707,"",.2,4.42,2280,"",1.3,4.16,11605,"",38.9,3.64,311942,"",36.1,3.55,282989,"",10.5,4.18,97166,"",2.8,4.63,28351,"",2.7,5.43,32669,"",1,5.43,12100,"",.5,5.58,6544,"",116.4,,1026344,""
"2013","C","OTHR","ECHN","OTHER SEA URCHINS","OURC",.4,2.56,2004,"",.1,4.44,1437,"",.5,1.95,2188,"",.1,4.89,543,"",.1,6.77,1442,"",,,,"*",,,,"*",,,,"*",1.8,1.05,4087,"",9.9,.97,21221,"",1.8,1.2,4670,"",,,,"*",14.7,,37592,"*"
"2013","C","OTHR","ECHN","RED SEA URCHIN","RURC",522.7,.75,861369,"",314.5,.71,493151,"",618.6,.77,1043512,"",461.7,.72,735579,"",432.6,.78,742945,"",421.3,.79,734495,"",587.3,.76,988214,"",595.4,.78,1026824,"",481.7,.78,828217,"",667.8,.8,1174098,"",583.8,.76,979048,"",634.4,.8,1123828,"",6321.8,,10731280,""
"2013","C","OTHR","ECHN","UNSP. ECHINODERM","UECH",,,,"*",,,,"*",,,,"*",,,,"*",,,,"*",,,,"",,,,"*",,,,"*",,,,"*",,,,"",,,,"",,,,"",0,,0,"*"
"2013","C","OTHR","ECHN","UNSP. SEA CUCUMBERS","USCU",11,2.51,60634,"",11.4,2.49,62854,"",6.7,3.29,48726,"",20.4,3.54,159312,"",16.8,3.7,136938,"",32.4,3.86,275608,"",34.3,3.71,280613,"",22.8,3.63,182158,"",11.1,3.63,88680,"",2.7,3.21,19236,"",2.7,2.55,15262,"",1.9,2.54,10563,"",174.2,,1340584,""
"2013","C","OTHR","MLSK","OTHER MOLLUSKS","OMSK",2.8,.87,5293,"",3.7,.87,7055,"",1.8,.85,3346,"",.1,1.84,378,"",,,,"*",,,,"*",6.7,.84,12455,"",7.2,.85,13543,"",6.4,.81,11373,"",4.5,.83,8227,"",4.8,.85,8984,"",4,.85,7572,"",42,,78226,"*"
"2013","C","OTHR","MLSK","UNSP. MOLLUSKS","UMSK",,,,"*",,,,"*",.1,9.79,2105,"",,,,"*",,,,"*",,,,"*",,,,"*",,,,"*",,,,"*",,,,"*",,,,"*",,,,"*",.1,,2105,"*"
"2013","C","OTHR","WETF","PACIFIC BONITO","PBNT",,,,"",,,,"",,,,"",,,,"",,,,"*",,,,"",,,,"",,,,"*",,,,"",,,,"",,,,"*",,,,"*",0,,0,"*"
"2013","C","SAMN","....","CHINOOK SALMON","CHNK",,,,"*",,,,"",,,,"",,,,"",406.7,7.67,6876639,"",447,5.78,5691461,"",639.8,5.24,7385553,"",154.9,5.88,2007923,"",59.8,6.44,849091,"",8.7,7.11,136800,"",,,,"",,,,"*",1716.9,,22947467,"*"
"2013","C","SAMN","....","PINK SALMON","PINK",,,,"",,,,"*",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",0,,0,"*"
"2013","C","SRMP","....","UNSP. BAIT SHRIMP","BSRM",2.8,4.27,26533,"",2.4,4.43,23014,"",2.3,3.68,18389,"",1.3,3.05,8402,"",1.3,3.63,10546,"",40.2,.07,6500,"",53.5,.06,6668,"",53.5,.06,6767,"",23.4,.15,7825,"",1.1,3.48,8810,"",1.8,3.53,14319,"",1.4,4.11,13016,"",185,,150789,""
"2013","C","SRMP","....","GHOST SHRIMP","GSRM",,,,"*",,,,"*",,,,"*",,,,"*",,,,"*",,,,"*",,,,"*",,,,"*",,,,"*",,,,"*",,,,"*",,,,"*",0,,0,"*"
"2013","C","SRMP","....","OTHER SHRIMP","OSRM",,,,"*",,,,"*",,,,"*",.1,5.51,1002,"",.1,4.55,1038,"",9.6,4.1,86689,"",12.3,4.1,111077,"",12.8,4.06,114066,"",7.9,4.07,70655,"",6.8,4.31,64961,"",,,,"",,,,"",49.6,,449488,"*"
"2013","C","SRMP","....","PACIFIC PINK SHRIMP","PSHP",,,,"",,,,"",,,,"",208.1,.42,193305,"",766.8,.43,728905,"",478.2,.45,471965,"",579.7,.45,574341,"",627.2,.44,607658,"",638.1,.44,621598,"",642.7,.44,621546,"",,,,"",,,,"",3940.8,,3819318,""
"2013","C","SRMP","....","RIDGEBACK PRAWN","RPRW",11.8,3.01,78319,"",6.2,3.07,41651,"",15.4,3.12,106097,"",5.2,3.11,35845,"",10.2,3.14,70776,"",.3,3.58,2107,"",1.1,4.04,9928,"",.1,2.31,370,"",,,,"*",2,3.3,14588,"",2.9,3.22,20658,"",6.5,3.32,47167,"",61.7,,427506,"*"
"2013","C","SRMP","....","SPOTTED PRAWN","SPRW",5.4,12.87,154002,"",16.8,12.53,463302,"",20.8,12.54,573735,"",16.4,12.15,438054,"",14.3,11.85,373971,"",17.8,11.96,470332,"",18.2,11.88,476919,"",24.4,11.93,642215,"",15.5,12.06,412844,"",14.2,12.45,390885,"",1.6,12.98,46573,"",3,12.64,82604,"",168.4,,4525436,""
"2013","C","SRMP","....","UNSP. OCEAN SHRIMP","USRM",,,,"*",,,,"",,,,"",,,,"",,,,"*",,,,"*",,,,"",,,,"",,,,"",,,,"*",,,,"",,,,"",0,,0,"*"
"2013","C","XXXX SUBTOTAL","","WITHHELD FOR CONFIDENTIALITY**","",19.1,,34559,"",33.1,,133272,"",129.4,,191760,"",52.7,,68486,"",37.5,,123404,"",32.1,,48396,"",4.1,,17076,"",11.3,,22071,"",6,,20125,"",8.4,,31908,"",6.8,,31674,"",6.4,,17661,"",346.9,,740392,""
"2014","C","CPEL","WETF","CHUB MACKEREL","CMCK",,,,"*",12.1,.42,11128,"",96,.16,34237,"",1514.2,.1,342757,"",1776.8,.09,357841,"",274.2,.1,63015,"",108,.19,44171,"",228,.11,54260,"",218.8,.12,57508,"",832.4,.09,168755,"",296.4,.1,63637,"",52,.17,19431,"",5408.9,,1216740,"*"
"2014","C","CPEL","WETF","JACK MACKEREL","JMCK",,,,"*",,,,"*",16.7,.1,3717,"",251.3,.1,53780,"",295.9,.09,55576,"",17.3,.08,3063,"",,,,"*",.4,.08,69,"",2.8,.08,525,"",99,.06,13923,"",82.5,.08,13968,"",,,,"*",765.9,,144621,"*"
"2014","C","CPEL","WETF","MARKET SQUID","MSQD",134.8,.33,97004,"",,,,"",,,,"",487.7,.33,350265,"",3403.1,.33,2446632,"",21969.4,.32,15723435,"",35183.8,.32,25072946,"",14202.1,.32,10034868,"",9931.5,.32,6951083,"",11406.5,.31,7838113,"",7354.5,.27,4375340,"",,,,"*",104073.4,,72889686,"*"
"2014","C","CPEL","WETF","NORTHERN ANCHOVY","NANC",1292.9,.08,218570,"",2270.6,.07,339980,"",3682.3,.07,549643,"",2369.6,.06,328962,"",557.8,.07,85886,"",,,,"*",15.1,.34,11278,"",10.8,.32,7742,"",41.5,.18,16792,"",4.6,.33,3278,"",51.8,.07,8012,"",,,,"*",10297,,1570143,"*"
"2014","C","CPEL","WETF","PACIFIC SARDINE","PSDN",825.7,.09,166738,"",1287.3,.12,340548,"",850.6,.12,217145,"",2069.8,.12,534496,"",578.6,.09,116208,"",33.3,.08,5933,"",81.3,.1,17511,"",34.7,.12,9078,"",1896.1,.14,573493,"",105.3,.09,20441,"",6.8,.03,388,"",,,,"",7769.5,,2001979,""
"2014","C","CPEL","WETF","UNSP. MACKEREL","UMCK",,,,"*",0,.79,85,"",,,,"",,,,"",,,,"*",.2,.67,336,"",,,,"*",.1,1.11,255,"",,,,"*",.1,1.37,204,"",4.7,.44,4515,"",,,,"*",5.1,,5395,"*"
"2014","C","CRAB","....","DUNGENESS CRAB","DCRB",988.9,3.63,7908764,"",469,4.98,5151794,"",324.3,5.5,3931927,"",231.3,6.06,3090177,"",175.7,6.58,2550710,"",132.6,4.56,1331996,"",8.1,3.85,68386,"",,,,"",,,,"*",,,,"*",3914.4,3.02,26103635,"",2127.1,3.57,16762881,"",8371.4,,66900270,"*"
"2014","C","CRAB","....","OTHER CRAB","OCRB",3.7,.97,7877,"",4.2,1.18,11008,"",5,1.32,14682,"",4.5,1.57,15627,"",5.1,1.7,19178,"",5.2,1.59,18044,"",6.5,1.59,22596,"",5.6,1.36,16822,"",2.3,1.4,6954,"",1.9,.87,3612,"",1.9,1.16,4962,"",3.1,.9,6136,"",49,,147498,""
"2014","C","CRAB","....","ROCK CRAB","RCRB",73,1.46,235470,"",75.7,1.43,238433,"",95.4,1.45,305031,"",94.7,1.44,300756,"",110.9,1.47,359135,"",95.2,1.44,302344,"",113.4,1.44,360957,"",113.1,1.48,368374,"",97.5,1.47,316598,"",77.3,1.56,265033,"",69.2,1.79,273172,"",62,1.44,196961,"",1077.4,,3522264,""
"2014","C","CRAB","....","UNSP. CRAB","UCRB",,,,"*",,,,"*",.1,1.32,251,"",,,,"*",,,,"*",,,,"",,,,"*",,,,"*",,,,"*",,,,"*",,,,"*",,,,"*",.1,,251,"*"
"2014","C","CRAB","KCRB","UNSP. KING CRAB","UKCR",,,,"",.1,1.64,185,"",,,,"*",.6,4.83,6789,"",1.6,4.35,15597,"",.8,3.98,6588,"",.9,3.81,7539,"",1.2,4.2,10681,"",.4,4.42,4288,"",,,,"",,,,"*",,,,"",5.6,,51667,"*"
"2014","C","CRAB","TCRB","BAIRDI TANNER CRAB","BTCR",,,,"",,,,"",,,,"*",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"*",0,,0,"*"
"2014","C","GRND","....","PACIFIC GRENADIER","GREN",,,,"*",,,,"*",,,,"*",,,,"*",,,,"",,,,"",,,,"",,,,"*",,,,"",,,,"",,,,"*",,,,"*",0,,0,"*"
"2014","C","GRND","FLAT","NOM. ARROWTOOTH FLOUNDER","ART1",,,,"*",,,,"",,,,"*",,,,"",,,,"",,,,"*",,,,"*",,,,"*",,,,"*",,,,"",,,,"",,,,"",0,,0,"*"
"2014","C","GRND","FLAT","ARROWTOOTH FLOUNDER","ARTH",13.2,.1,2906,"",11.4,.1,2508,"",12.6,.1,2785,"",2,.1,450,"",4.4,.1,981,"",2.3,.1,513,"",5.3,.1,1163,"",1.3,.1,289,"",3,.1,666,"",5.7,.1,1256,"",7.5,.1,1658,"",6.3,.1,1381,"",75,,16556,""
"2014","C","GRND","FLAT","BUTTER SOLE","BSOL",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",1.4,.4,1206,"",.8,.4,728,"",1.4,.4,1256,"",,,,"",,,,"",,,,"*",3.6,,3190,"*"
"2014","C","GRND","FLAT","CURLFIN SOLE","CSOL",,,,"",,,,"*",0,1.04,5,"",,,,"*",.4,.34,262,"",,,,"*",.2,.31,126,"",.3,.33,226,"",.4,.44,377,"",.2,.61,330,"",0,.31,5,"",,,,"*",1.5,,1331,"*"
"2014","C","GRND","FLAT","DOVER SOLE","DOVR",185.9,.45,182424,"",151.3,.44,147022,"",249.3,.45,245264,"",262.1,.45,259199,"",153.9,.45,151751,"",106.6,.45,105382,"",156.7,.43,149721,"",137.7,.44,134957,"",162.4,.45,160673,"",212.1,.45,209651,"",124.2,.44,120385,"",42.9,.42,39925,"",1945.1,,1906354,""
"2014","C","GRND","FLAT","DEEPSEA SOLE","DSOL",,,,"*",,,,"",,,,"*",,,,"",,,,"",,,,"*",,,,"*",,,,"*",,,,"",,,,"*",,,,"",,,,"*",0,,0,"*"
"2014","C","GRND","FLAT","DIAMOND TURBOT","DTRB",0,.27,7,"",,,,"*",,,,"",,,,"",0,.33,8,"",,,,"*",0,.03,1,"",,,,"*",,,,"*",,,,"",,,,"",,,,"",0,,16,"*"
"2014","C","GRND","FLAT","NOM. DOVER SOLE","DVR1",,,,"*",,,,"*",0,1.24,56,"",0,.98,57,"",.1,.57,82,"",,,,"*",0,.18,17,"",.1,1.63,420,"",.2,1.83,656,"",.1,.47,120,"",.1,.2,37,"",0,.22,22,"",.6,,1467,"*"
"2014","C","GRND","FLAT","NOM. ENGLISH SOLE","EGL1",,,,"*",,,,"*",,,,"*",,,,"*",,,,"*",,,,"*",,,,"*",,,,"*",,,,"",,,,"*",,,,"*",,,,"*",0,,0,"*"
"2014","C","GRND","FLAT","ENGLISH SOLE","EGLS",.8,.36,609,"",1.1,.33,785,"",4.9,.35,3779,"",6.9,.34,5215,"",8.4,.35,6419,"",7.3,.35,5551,"",13,.34,9749,"",5.9,.34,4422,"",6.7,.34,5014,"",3.1,.36,2434,"",1.5,.33,1080,"",.4,.32,278,"",60,,45335,""
"2014","C","GRND","FLAT","FANTAIL SOLE","FNTS",,,,"",,,,"",,,,"*",,,,"*",,,,"",,,,"",,,,"",,,,"",,,,"*",,,,"",,,,"",,,,"",0,,0,"*"
"2014","C","GRND","FLAT","HORNYHEAD TURBOT","HTRB",,,,"*",,,,"*",,,,"*",,,,"*",,,,"*",,,,"*",,,,"*",,,,"*",,,,"*",,,,"*",,,,"",,,,"",0,,0,"*"
"2014","C","GRND","FLAT","NOM. LONGFIN SANDDAB","LDB1",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"*",,,,"",,,,"",,,,"",,,,"",,,,"",0,,0,"*"
"2014","C","GRND","FLAT","PACIFIC SANDDAB","PDAB",1.5,1.29,4319,"",.5,2.1,2352,"",2.9,.9,5712,"",.7,1.65,2678,"",5.3,.91,10625,"",4.6,1.17,11792,"",16.8,.67,24636,"",8.3,.72,13094,"",6.3,.96,13287,"",.9,2.11,4017,"",.8,3.28,5772,"",.5,3.25,3938,"",49.1,,102222,""
"2014","C","GRND","FLAT","NOM. PACIFIC SANDDAB","PDB1",,,,"*",,,,"*",,,,"*",,,,"*",,,,"",,,,"*",7.3,.51,8147,"",1.7,.62,2301,"",,,,"*",,,,"*",,,,"*",,,,"*",9,,10448,"*"
"2014","C","GRND","FLAT","NOM. PETRALE SOLE","PTR1",,,,"*",.1,1.5,210,"",,,,"*",,,,"*",,,,"*",,,,"*",.1,2.05,290,"",.1,1.65,347,"",.1,1.97,482,"",0,2.05,39,"",,,,"*",,,,"*",.4,,1368,"*"
"2014","C","GRND","FLAT","PETRALE SOLE","PTRL",82.2,1,181144,"",48.2,1.02,108853,"",41.7,1.16,106829,"",40.8,1.33,119303,"",42.6,1.2,112969,"",35.6,1.1,86478,"",55.8,1.22,150437,"",52.3,1.22,140512,"",53.7,1.29,152481,"",62.6,1.42,196751,"",51.3,1.33,150866,"",48.7,1.35,144595,"",615.5,,1651218,""
"2014","C","GRND","FLAT","REX SOLE","REX",4.9,.4,4241,"",4,.33,2885,"",4.3,.4,3819,"",3.3,.42,3061,"",10.4,.4,9286,"",2.5,.41,2269,"",2.2,.4,1943,"",1.3,.41,1154,"",2.5,.39,2139,"",4.5,.4,3996,"",1.8,.4,1554,"",1,.4,872,"",42.7,,37219,""
"2014","C","GRND","FLAT","NOM. REX SOLE","REX1",,,,"",,,,"",,,,"*",,,,"",,,,"",,,,"",,,,"*",,,,"",,,,"",,,,"*",,,,"",,,,"*",0,,0,"*"
"2014","C","GRND","FLAT","NOM. ROCK SOLE","RSL1",0,2.94,219,"",,,,"*",0,.88,56,"",,,,"*",0,.34,2,"",,,,"*",.1,1.05,238,"",.2,.83,439,"",.2,1.21,487,"",.1,.62,113,"",0,1.9,75,"",,,,"*",.6,,1629,"*"
"2014","C","GRND","FLAT","ROCK SOLE","RSOL",,,,"",,,,"",,,,"*",,,,"",,,,"",,,,"",,,,"*",,,,"",,,,"",,,,"*",,,,"",,,,"",0,,0,"*"
"2014","C","GRND","FLAT","NOM. STARRY FLOUNDER","SFL1",0,1.19,62,"",,,,"",,,,"",,,,"*",,,,"*",,,,"*",0,2,84,"",.3,1.85,1163,"",.5,1.75,2031,"",,,,"*",,,,"*",,,,"*",.8,,3340,"*"
"2014","C","GRND","FLAT","NOM. SAND SOLE","SSO1",,,,"*",,,,"*",,,,"*",,,,"",,,,"*",,,,"*",.1,2.39,531,"",.4,1.69,1562,"",.5,1.51,1531,"",1.2,1.64,4149,"",,,,"",,,,"*",2.2,,7773,"*"
"2014","C","GRND","FLAT","SAND SOLE","SSOL",.1,1.13,334,"",.8,1.03,1915,"",.3,1.05,803,"",1.9,.88,3688,"",3.4,.69,5134,"",.8,.94,1677,"",2.1,.97,4592,"",.9,.97,1987,"",1.2,.97,2569,"",1.1,1,2402,"",,,,"*",,,,"",12.6,,25101,"*"
"2014","C","GRND","FLAT","STARRY FLOUNDER","STRY",,,,"*",.4,1.11,979,"",.5,1.14,1293,"",.4,1.13,1086,"",.5,.54,574,"",.4,.94,818,"",2.3,.78,3855,"",2.4,.67,3465,"",2.5,.6,3313,"",.7,1,1612,"",,,,"*",,,,"",10.1,,16995,"*"
"2014","C","GRND","FLAT","UNSP. SANDDABS","UDAB",3.5,1.44,11120,"",1.9,2.12,9105,"",6.3,.65,9011,"",2,.5,2181,"",6.6,.53,7639,"",8.7,.51,9654,"",9.8,.53,11339,"",4.4,.94,9083,"",1.6,1.19,4089,"",2.7,1.11,6629,"",.8,2.05,3827,"",.2,2,756,"",48.5,,84433,""
"2014","C","GRND","FLAT","UNSP. FLATFISH","UFLT",2.4,.66,3460,"",1.1,.7,1670,"",2.4,.62,3290,"",3.2,.61,4353,"",3.6,.61,4812,"",.1,.87,142,"",1,1.78,4019,"",.6,1.77,2455,"",0,1.77,185,"",1.6,.61,2193,"",.8,.54,932,"",.5,.51,535,"",17.3,,28046,""
"2014","C","GRND","FLAT","UNSP. TURBOTS","UTRB",,,,"",,,,"*",,,,"*",,,,"*",,,,"*",,,,"*",,,,"*",,,,"*",.4,.83,807,"",,,,"*",,,,"*",,,,"",.4,,807,"*"
"2014","C","GRND","MGRN","BIG SKATE","BSKT",,,,"",,,,"*",.4,.26,230,"",.9,.17,334,"",4.5,.38,3833,"",2.8,.4,2442,"",11.3,.37,9177,"",8.6,.38,7287,"",8.3,.38,6915,"",3.7,.4,3202,"",,,,"",,,,"*",40.5,,33420,"*"
"2014","C","GRND","MGRN","SPINY DOGFISH","DSRK",,,,"*",0,.22,7,"",,,,"*",,,,"*",15.2,.41,13624,"",1.7,.38,1391,"",,,,"*",,,,"",0,0,0,"",,,,"*",,,,"*",,,,"*",16.9,,15022,"*"
"2014","C","GRND","MGRN","UNSP. GRENADIERS","GRDR",5.5,.27,3301,"",4.6,.31,3155,"",2.4,.3,1600,"",7.1,.24,3744,"",3.9,.24,2059,"",2.5,.24,1300,"",5.3,.24,2779,"",6.2,.21,2857,"",4.6,.22,2203,"",8.7,.22,4175,"",2.6,.19,1098,"",1.7,.23,869,"",55.1,,29140,""
"2014","C","GRND","MGRN","LONGNOSE SKATE","LSKT",10.7,.36,8517,"",13.1,.36,10418,"",18.1,.37,14792,"",13.2,.26,7709,"",9.4,.37,7758,"",8.2,.34,6104,"",19.1,.33,14043,"",13.5,.38,11251,"",27,.33,19805,"",19.5,.37,16061,"",12.5,.39,10695,"",4.6,.32,3272,"",168.9,,130425,""
"2014","C","GRND","MGRN","LEOPARD SHARK","LSRK",.3,.97,743,"",.1,1.23,377,"",,,,"*",,,,"*",,,,"*",.4,1.7,1680,"",.2,1.51,748,"",,,,"*",.4,1.04,979,"",.3,1.05,673,"",.2,.98,521,"",.1,1,236,"",2,,5957,"*"
"2014","C","GRND","MGRN","SPOTTED RATFISH","RATF",,,,"*",,,,"",,,,"",,,,"*",,,,"*",,,,"",,,,"*",,,,"",,,,"",,,,"",,,,"",,,,"*",0,,0,"*"
"2014","C","GRND","MGRN","SOUPFIN SHARK","SSRK",.2,.58,219,"",.2,1.03,460,"",,,,"*",.1,1.07,299,"",0,1.17,104,"",.1,1.18,200,"",.5,1.21,1304,"",.1,1.31,263,"",0,.62,61,"",.2,.66,324,"",.3,.66,429,"",,,,"*",1.7,,3663,"*"
"2014","C","GRND","MGRN","UNSP. SKATE","USKT",1.8,.65,2532,"",.4,.66,533,"",.6,.51,636,"",.9,.51,1045,"",3.8,.28,2385,"",1.2,.21,562,"",2.2,.35,1687,"",2.1,.43,1983,"",.7,.27,444,"",1.2,.54,1479,"",.4,.56,550,"",.6,.56,694,"",15.9,,14530,""
"2014","C","GRND","ROCK","NOM. AURORA ROCKFISH","ARR1",,,,"",,,,"*",,,,"*",,,,"",,,,"",,,,"*",,,,"",,,,"*",,,,"*",,,,"*",,,,"*",,,,"",0,,0,"*"
"2014","C","GRND","ROCK","AURORA ROCKFISH","ARRA",.9,.4,783,"",.3,.35,250,"",.7,.41,621,"",.1,.64,197,"",.5,.56,652,"",.1,.68,199,"",.5,.74,805,"",.6,.77,1020,"",.7,.61,899,"",.7,.47,748,"",.5,.44,440,"",.9,.36,675,"",6.5,,7289,""
"2014","C","GRND","ROCK","BANK ROCKFISH","BANK",3.1,1.07,7232,"",2.1,1.12,5062,"",3.1,1.08,7312,"",1.4,1.07,3353,"",1.8,1.08,4304,"",.2,.99,463,"",2.2,1.09,5262,"",3.3,1.1,7918,"",28.4,.76,47399,"",9.6,.82,17433,"",.4,1.07,912,"",.1,1.6,461,"",55.7,,107111,""
